id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2024-1211481,2024-01-22,000001,Vente,700000,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,569,,679,,,,,,,,2,2,Appartement,79,4,,,,,,2.37108,48.828875
2024-1211481,2024-01-22,000001,Vente,700000,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,569,,679,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1211481,2024-01-22,000001,Vente,700000,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,569,,679,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1211784,2024-01-30,000001,Vente,195000,10,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0032,,,10,,32,23.71,,,,,,,2,2,Appartement,30,2,,,,,,2.373473,48.830795
2024-1211926,2024-02-08,000001,Vente,300000,31,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0029,,,12,34.86,9,,,,,,,,2,2,Appartement,35,2,,,,,,2.371439,48.829409
2024-1211926,2024-02-08,000001,Vente,300000,31,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0029,,,12,34.86,9,,,,,,,,2,3,Dépendance,,0,,,,,,2.371439,48.829409
2024-1212392,2024-02-20,000001,Vente,1438270,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,16,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.371068,48.830994
2024-1212392,2024-02-20,000001,Vente,1438270,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,94,100.51,,,,,,,,,1,2,Appartement,100,4,,,,,,2.371068,48.830994
2024-1212530,2024-02-15,000001,Vente,166000,8,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0041,,,110,,99,,,,,,,,2,3,Dépendance,,0,,,,,,2.371686,48.828912
2024-1212530,2024-02-15,000001,Vente,166000,8,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0041,,,110,,99,,,,,,,,2,2,Appartement,17,1,,,,,,2.371686,48.828912
2024-1212551,2024-02-07,000001,Vente,2000000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,82,28,,,,,,,,,1,2,Appartement,28,2,,,,,,2.371068,48.830994
2024-1212551,2024-02-07,000001,Vente,2000000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,81,28,,,,,,,,,1,2,Appartement,28,2,,,,,,2.371068,48.830994
2024-1212551,2024-02-07,000001,Vente,2000000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,77,24.04,,,,,,,,,1,2,Appartement,24,2,,,,,,2.371068,48.830994
2024-1212551,2024-02-07,000001,Vente,2000000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,79,28,,,,,,,,,1,2,Appartement,28,2,,,,,,2.371068,48.830994
2024-1212551,2024-02-07,000001,Vente,2000000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,84,28,,,,,,,,,1,2,Appartement,28,2,,,,,,2.371068,48.830994
2024-1212551,2024-02-07,000001,Vente,2000000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,83,28,,,,,,,,,1,2,Appartement,28,2,,,,,,2.371068,48.830994
2024-1212551,2024-02-07,000001,Vente,2000000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,80,28,,,,,,,,,1,2,Appartement,28,2,,,,,,2.371068,48.830994
2024-1212850,2024-02-21,000001,Vente,135000,23,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0001,,,216,16.09,,,,,,,,,1,2,Appartement,16,1,,,,,,2.372091,48.829706
2024-1213504,2024-03-14,000001,Vente,447100,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,425,60.17,687,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1213504,2024-03-14,000001,Vente,447100,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,425,60.17,687,,,,,,,,2,2,Appartement,59,3,,,,,,2.37108,48.828875
2024-1213738,2024-02-23,000001,Vente,306000,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,772,,,,,,,,,,1,2,Appartement,20,1,,,,,,2.37108,48.828875
2024-1213738,2024-02-23,000001,Vente,306000,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,558,32.42,,,,,,,,,1,2,Appartement,30,2,,,,,,2.37108,48.828875
2024-1213985,2024-03-15,000001,Vente,1644150,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,263,,264,,265,,266,,67,,6,3,Dépendance,,0,,,,,,2.370599,48.829352
2024-1213985,2024-03-15,000001,Vente,1644150,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,263,,264,,265,,266,,67,,6,3,Dépendance,,0,,,,,,2.370599,48.829352
2024-1213985,2024-03-15,000001,Vente,1644150,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,263,,264,,265,,266,,67,,6,2,Appartement,150,7,,,,,,2.370599,48.829352
2024-1213985,2024-03-15,000001,Vente,1644150,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,57,,58,,,,,,,,2,2,Appartement,68,3,,,,,,2.370599,48.829352
2024-1213985,2024-03-15,000001,Vente,1644150,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,55,,56,,,,,,,,2,2,Appartement,40,2,,,,,,2.370599,48.829352
2024-1213985,2024-03-15,000001,Vente,1644150,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,55,,56,,,,,,,,2,3,Dépendance,,0,,,,,,2.370599,48.829352
2024-1213985,2024-03-15,000001,Vente,1644150,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,55,,56,,,,,,,,2,3,Dépendance,,0,,,,,,2.370599,48.829352
2024-1213985,2024-03-15,000001,Vente,1644150,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,263,,264,,265,,266,,67,,6,3,Dépendance,,0,,,,,,2.370599,48.829352
2024-1214155,2024-03-13,000001,Vente,206400,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,86,22.06,,,,,,,,,1,2,Appartement,22,2,,,,,,2.371068,48.830994
2024-1214173,2024-03-15,000001,Vente,444500,86,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0007,,,23,,28,,37,52.03,38,52.03,,,4,3,Dépendance,,0,,,,,,2.372613,48.829176
2024-1214173,2024-03-15,000001,Vente,444500,86,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0007,,,23,,28,,37,52.03,38,52.03,,,4,2,Appartement,48,3,,,,,,2.372613,48.829176
2024-1214392,2024-03-13,000001,Vente,305000,32,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0031,,,29,,64,36.7,,,,,,,2,2,Appartement,41,2,,,,,,2.372955,48.828742
2024-1214392,2024-03-13,000001,Vente,305000,32,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0031,,,29,,64,36.7,,,,,,,2,3,Dépendance,,0,,,,,,2.372955,48.828742
2024-1214702,2024-03-28,000001,Vente,395000,2,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0043,,,124,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.372051,48.828927
2024-1214702,2024-03-28,000001,Vente,395000,2,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0043,,,11,,86,51.59,,,,,,,2,2,Appartement,51,2,,,,,,2.372051,48.828927
2024-1214702,2024-03-28,000001,Vente,395000,2,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0043,,,11,,86,51.59,,,,,,,2,3,Dépendance,,0,,,,,,2.372051,48.828927
2024-1214744,2024-04-09,000001,Vente,6250000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,3,,4,,5,,6,,76,556,5,4,Local industriel. commercial ou assimilé,510,0,,,,,,2.371068,48.830994
2024-1214745,2024-04-09,000001,Vente,150000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,7,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,8,0,,,,,,2.371068,48.830994
2024-1214745,2024-04-09,000001,Vente,150000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,10,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,8,0,,,,,,2.371068,48.830994
2024-1214745,2024-04-09,000001,Vente,150000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,9,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,8,0,,,,,,2.371068,48.830994
2024-1214745,2024-04-09,000001,Vente,150000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,8,,,,,,,,,,1,4,Local industriel. commercial ou assimilé,8,0,,,,,,2.371068,48.830994
2024-1215118,2024-03-29,000001,Vente,55000,37,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0026,,,51,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.372616,48.828031
2024-1215118,2024-03-29,000001,Vente,55000,37,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0026,,,50,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.372616,48.828031
2024-1215129,2024-04-10,000001,Vente,290000,30,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0030,,,230,28.75,239,,,,,,,,2,2,Appartement,32,2,,,,,,2.373065,48.828783
2024-1215129,2024-04-10,000001,Vente,290000,30,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0030,,,230,28.75,239,,,,,,,,2,3,Dépendance,,0,,,,,,2.373065,48.828783
2024-1215181,2024-04-03,000001,Vente,474050,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,524,60.05,711,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1215181,2024-04-03,000001,Vente,474050,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,524,60.05,711,,,,,,,,2,2,Appartement,57,3,,,,,,2.37108,48.828875
2024-1215504,2024-04-17,000001,Vente,290480,4,,RUE DUNOIS,2992,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0042,,,9,34.18,,,,,,,,,1,3,Dépendance,,0,,,,,,2.371364,48.830024
2024-1215504,2024-04-17,000001,Vente,290480,4,,RUE DUNOIS,2992,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0042,,,9,34.18,,,,,,,,,1,2,Appartement,35,2,,,,,,2.371364,48.830024
2024-1215800,2024-04-26,000001,Vente,280000,30,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0040,,,132,29.33,166,,,,,,,,2,2,Appartement,26,2,,,,,,2.371663,48.829821
2024-1215800,2024-04-26,000001,Vente,280000,30,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0040,,,132,29.33,166,,,,,,,,2,3,Dépendance,,0,,,,,,2.371663,48.829821
2024-1216114,2024-04-10,000001,Vente,680000,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,571,71.46,681,,,,,,,,2,2,Appartement,74,3,,,,,,2.37108,48.828875
2024-1216114,2024-04-10,000001,Vente,680000,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,571,71.46,681,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1216298,2024-05-07,000001,Vente,713307,36,B,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0048,,,11,,57,81.83,,,,,,,2,3,Dépendance,,0,,,,,,2.37207,48.828443
2024-1216298,2024-05-07,000001,Vente,713307,36,B,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0048,,,11,,57,81.83,,,,,,,2,2,Appartement,80,3,,,,,,2.37207,48.828443
2024-1216619,2024-04-25,000001,Vente,411000,39,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0024,,,17,,,,,,,,,,1,2,Appartement,50,3,,,,,,2.372414,48.827954
2024-1216619,2024-04-25,000001,Vente,411000,39,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0024,,,17,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.372414,48.827954
2024-1216647,2024-04-29,000001,Vente,542500,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,513,78.66,661,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1216647,2024-04-29,000001,Vente,542500,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,513,78.66,661,,,,,,,,2,2,Appartement,78,4,,,,,,2.37108,48.828875
2024-1216647,2024-04-29,000001,Vente,542500,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,822,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1216850,2024-04-26,000001,Vente,149300,23,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0001,,,213,18.51,,,,,,,,,1,3,Dépendance,,0,,,,,,2.372091,48.829706
2024-1216850,2024-04-26,000001,Vente,149300,23,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0001,,,213,18.51,,,,,,,,,1,2,Appartement,18,1,,,,,,2.372091,48.829706
2024-1217191,2024-05-23,000001,Vente,8500,86,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0007,,,22,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.372613,48.829176
2024-1217191,2024-05-23,000001,Vente,8500,86,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0007,,,22,,,,,,,,,,1,2,Appartement,44,3,,,,,,2.372613,48.829176
2024-1217593,2024-05-31,000001,Vente,11500,60,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0050,,,36,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.374065,48.827789
2024-1217970,2024-06-04,000001,Vente,352000,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,79,30,80,,,,,,,,2,3,Dépendance,,0,,,,,,2.370599,48.829352
2024-1217970,2024-06-04,000001,Vente,352000,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,79,30,80,,,,,,,,2,2,Appartement,29,1,,,,,,2.370599,48.829352
2024-1218199,2024-06-06,000001,Vente,228200,2,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0025,,,4,29.33,,,,,,,,,1,2,Appartement,27,1,,,,,,2.370787,48.82977
2024-1218229,2024-06-17,000001,Vente,296000,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,451,40.05,638,,,,,,,,2,2,Appartement,40,2,,,,,,2.37108,48.828875
2024-1218630,2024-06-19,000001,Vente,440000,1,,PL DE L'ESC. NORMANDIE NIEMEN,3365,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0061,,,104,,24,,,,,,,,2,2,Appartement,47,2,,,,,,2.371223,48.831213
2024-1218630,2024-06-19,000001,Vente,440000,1,,PL DE L'ESC. NORMANDIE NIEMEN,3365,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0061,,,104,,24,,,,,,,,2,3,Dépendance,,0,,,,,,2.371223,48.831213
2024-1219254,2024-06-04,000001,Vente,1520000,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,313,170.03,314,,,,,,,,2,3,Dépendance,,0,,,,,,2.370599,48.829352
2024-1219254,2024-06-04,000001,Vente,1520000,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,313,170.03,314,,,,,,,,2,2,Appartement,148,5,,,,,,2.370599,48.829352
2024-1219254,2024-06-04,000001,Vente,1520000,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,313,170.03,314,,,,,,,,2,3,Dépendance,,0,,,,,,2.370599,48.829352
2024-1219254,2024-06-04,000001,Vente,1520000,3,,RUE XAINTRAILLES,9973,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0014,,,313,170.03,314,,,,,,,,2,3,Dépendance,,0,,,,,,2.370599,48.829352
2024-1219486,2024-06-27,000001,Vente,484900,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,496,67.01,749,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1219486,2024-06-27,000001,Vente,484900,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,496,67.01,749,,,,,,,,2,2,Appartement,60,3,,,,,,2.37108,48.828875
2024-1219753,2024-07-02,000001,Vente,460000,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,450,68.12,637,,,,,,,,2,2,Appartement,68,3,,,,,,2.37108,48.828875
2024-1219753,2024-07-02,000001,Vente,460000,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,450,68.12,637,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1220184,2024-06-19,000001,Vente,165000,6,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0030,,,11,,30,20.5,,,,,,,2,2,Appartement,30,2,,,,,,2.373757,48.830941
2024-1220184,2024-06-19,000001,Vente,165000,6,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0030,,,11,,30,20.5,,,,,,,2,3,Dépendance,,0,,,,,,2.373757,48.830941
2024-1220254,2024-07-16,000001,Vente,385000,94,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0002,,,2,,33,48.63,,,,,,,2,2,Appartement,45,3,,,,,,2.372197,48.829566
2024-1220348,2024-07-11,000001,Vente,195000,16,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0024,,,122,,70,20.87,,,,,,,2,3,Dépendance,,0,,,,,,2.374584,48.829778
2024-1220348,2024-07-11,000001,Vente,195000,16,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0024,,,122,,70,20.87,,,,,,,2,2,Appartement,24,1,,,,,,2.374584,48.829778
2024-1220775,2024-07-04,000001,Vente,532000,29,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0031,,,13,,29,,,,,,,,2,3,Dépendance,,0,,,,,,2.373379,48.828478
2024-1220775,2024-07-04,000001,Vente,532000,29,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0031,,,13,,29,,,,,,,,2,2,Appartement,59,3,,,,,,2.373379,48.828478
2024-1221407,2024-07-23,000001,Vente,250000,16,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0024,,,179,,85,30.12,,,,,,,2,3,Dépendance,,0,,,,,,2.374584,48.829778
2024-1221407,2024-07-23,000001,Vente,250000,16,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0024,,,179,,85,30.12,,,,,,,2,2,Appartement,32,2,,,,,,2.374584,48.829778
2024-1221732,2024-07-24,000001,Vente,124270,15,,RUE DE TOLBIAC,9337,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0037,,,57,28.1,,,,,,,,,1,4,Local industriel. commercial ou assimilé,27,0,,,,,,2.374847,48.829257
2024-1221826,2024-07-25,000001,Vente,265444,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,77,24.07,,,,,,,,,1,2,Appartement,24,2,,,,,,2.371068,48.830994
2024-1221967,2024-08-02,000001,Vente,345000,80,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0028,,,196,,208,39.69,,,,,,,2,3,Dépendance,,0,,,,,,2.372988,48.829025
2024-1221967,2024-08-02,000001,Vente,345000,80,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0028,,,196,,208,39.69,,,,,,,2,2,Appartement,42,3,,,,,,2.372988,48.829025
2024-1222033,2024-07-25,000001,Vente,90000,80,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0028,,,194,,206,11.6,,,,,,,2,3,Dépendance,,0,,,,,,2.372988,48.829025
2024-1222033,2024-07-25,000001,Vente,90000,80,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0028,,,194,,206,11.6,,,,,,,2,2,Appartement,11,1,,,,,,2.372988,48.829025
2024-1222166,2024-08-09,000001,Vente,750000,127,,AV DE FRANCE,3796,75013,75113,Paris 13e Arrondissement,75,,,75113000BS0045,,,10,,,,,,,,,,1,2,Appartement,70,3,,,,,,2.375818,48.830843
2024-1222246,2024-08-01,000001,Vente,237000,93,,RUE DU CHEVALERET,1990,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0020,,,104,,80,28.6,,,,,,,2,3,Dépendance,,0,,,,,,2.375086,48.830017
2024-1222246,2024-08-01,000001,Vente,237000,93,,RUE DU CHEVALERET,1990,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0020,,,104,,80,28.6,,,,,,,2,2,Appartement,33,2,,,,,,2.375086,48.830017
2024-1222467,2024-09-02,000001,Vente,735000,8,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0031,,,18,74.32,,,,,,,,,1,2,Appartement,74,2,,,,,,2.373595,48.830861
2024-1222499,2024-08-22,000001,Vente,338500,34,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0012,,,10,40.11,27,,,,,,,,2,2,Appartement,38,2,,,,,,2.371001,48.829423
2024-1222499,2024-08-22,000001,Vente,338500,34,,RUE DE DOMREMY,2894,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0012,,,10,40.11,27,,,,,,,,2,3,Dépendance,,0,,,,,,2.371001,48.829423
2024-1222510,2024-08-28,000001,Vente,326000,8,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0041,,,25,41.7,64,,,,,,,,2,2,Appartement,42,3,,,,,,2.371686,48.828912
2024-1222729,2024-09-05,000001,Vente,526500,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,475,69.97,649,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1222729,2024-09-05,000001,Vente,526500,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,475,69.97,649,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1222729,2024-09-05,000001,Vente,526500,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,475,69.97,649,,,,,,,,2,2,Appartement,74,3,,,,,,2.37108,48.828875
2024-1222767,2024-09-06,000001,Vente,443269,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,568,57.01,678,,,,,,,,2,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1222767,2024-09-06,000001,Vente,443269,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,568,57.01,678,,,,,,,,2,2,Appartement,67,3,,,,,,2.37108,48.828875
2024-1222767,2024-09-06,000001,Vente,443269,10,,RUE DE REIMS,8109,75013,75113,Paris 13e Arrondissement,75,,,75113000BH0036,,,814,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.37108,48.828875
2024-1222800,2024-09-03,000001,Vente,316000,80,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0028,,,197,,203,30.4,,,,,,,2,2,Appartement,28,2,,,,,,2.372988,48.829025
2024-1222800,2024-09-03,000001,Vente,316000,80,,RUE DU DESSOUS DES BERGES,2756,75013,75113,Paris 13e Arrondissement,75,,,75113000BI0028,,,197,,203,30.4,,,,,,,2,3,Dépendance,,0,,,,,,2.372988,48.829025
2024-1222809,2024-09-10,000001,Vente,285000,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,81,27.8,,,,,,,,,1,2,Appartement,28,2,,,,,,2.371068,48.830994
2024-1223073,2024-09-12,000001,Vente,411400,5,,RUE LEREDDE,5597,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0071,,,22,47.84,501,,,,,,,,2,2,Appartement,48,2,,,,,,2.374125,48.828751
2024-1223073,2024-09-12,000001,Vente,411400,5,,RUE LEREDDE,5597,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0071,,,829,,,,,,,,,,1,3,Dépendance,,0,,,,,,2.374125,48.828751
2024-1223073,2024-09-12,000001,Vente,411400,5,,RUE LEREDDE,5597,75013,75113,Paris 13e Arrondissement,75,,,75113000CG0071,,,22,47.84,501,,,,,,,,2,3,Dépendance,,0,,,,,,2.374125,48.828751
2024-1223141,2024-09-05,000001,Vente,304054,24,,RUE CHARCOT,1786,75013,75113,Paris 13e Arrondissement,75,,,75113000BJ0017,,,79,28,,,,,,,,,1,2,Appartement,28,2,,,,,,2.371068,48.830994
